Name,Freq,Month,Year,Date,State,url_1,url_2,url_3,internet_revenue,retail_revenue,internet_handle,retail_handle,internet_promo,tier_1_internet_wagers,tier_1_internet_handle,tier_1_internet_revenue,tier_2_internet_wagers,tier_2_internet_handle,tier_2_internet_revenue,tier_1_retail_wagers,tier_1_retail_handle,tier_1_retail_revenue,tier_2_retail_wagers,tier_2_retail_handle,tier_2_retail_revenue,internet_hold,retail_hold,retail_betsize,internet_betsize
HARRAH'S ATLANTIC CITY OPERATING,Monthly,9,2018,2018-09,NJ,none,none,none,97360.33333333331,468148.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,9,2019,2019-09,NJ,none,none,none,0.0,118102.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,9,2020,2020-09,NJ,none,none,none,,18721.5,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,4,2020,2020-04,NJ,FanDuel,PointsBet,none,1649435.0,-20223.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,8,2019,2019-08,NJ,FanDuel,PointsBet,none,9269586.0,2597973.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,8,2020,2020-08,NJ,FanDuel,PointsBet,none,17596486.0,3562771.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,12,2019,2019-12,NJ,FanDuel,PointsBet,none,12089277.0,2425216.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,2,2020,2020-02,NJ,FanDuel,PointsBet,none,9585109.0,1405688.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,1,2020,2020-01,NJ,FanDuel,PointsBet,none,22197511.0,4275047.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,7,2019,2019-07,NJ,FanDuel,PointsBet,none,7323483.0,1766617.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,7,2020,2020-07,NJ,FanDuel,PointsBet,none,12154300.0,1932746.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,6,2019,2019-06,NJ,FanDuel,PointsBet,none,2725594.0,1656449.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,6,2020,2020-06,NJ,FanDuel,PointsBet,none,6162503.0,-107734.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,3,2020,2020-03,NJ,FanDuel,PointsBet,none,5676337.0,233360.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,5,2020,2020-05,NJ,FanDuel,PointsBet,none,4288003.0,-56620.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,11,2019,2019-11,NJ,FanDuel,PointsBet,none,12197770.0,2662494.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,11,2020,2020-11,NJ,FanDuel,PointsBet,none,21198882.0,3603724.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,10,2019,2019-10,NJ,FanDuel,PointsBet,none,20679747.0,4114965.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,10,2020,2020-10,NJ,FanDuel,PointsBet,none,29326479.0,453512.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,9,2019,2019-09,NJ,FanDuel,PointsBet,none,13288150.0,3644456.0,,,,,,,,,,,,,,,,,,,
NEW MEADOWLANDS RACETRACK LLC,Monthly,9,2020,2020-09,NJ,FanDuel,PointsBet,none,25071609.0,3111495.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,4,2019,2019-04,NJ,WilliamHill,none,none,874737.0,-37007.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,4,2020,2020-04,NJ,WilliamHill,none,none,91069.0,-4135.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,8,2019,2019-08,NJ,WilliamHill,none,none,915129.0,353832.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,8,2020,2020-08,NJ,WilliamHill,none,none,1171710.0,357993.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,12,2019,2019-12,NJ,WilliamHill,none,none,1230059.0,-67260.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,2,2020,2020-02,NJ,WilliamHill,none,none,168015.0,-65868.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,7,2020,2020-07,NJ,WilliamHill,none,none,1409309.0,22769.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,6,2020,2020-06,NJ,WilliamHill,none,none,691135.0,-3450.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,3,2020,2020-03,NJ,WilliamHill,none,none,635620.0,-68436.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,5,2019,2019-05,NJ,WilliamHill,none,none,625785.0,-21891.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,5,2020,2020-05,NJ,WilliamHill,none,none,439967.0,-2149.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,11,2019,2019-11,NJ,WilliamHill,none,none,2054940.0,492360.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,11,2020,2020-11,NJ,WilliamHill,none,none,3563643.0,17132.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,10,2019,2019-10,NJ,WilliamHill,none,none,1635104.0,697659.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,10,2020,2020-10,NJ,WilliamHill,none,none,3239180.0,81372.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,9,2019,2019-09,NJ,WilliamHill,none,none,1301140.0,1804785.0,,,,,,,,,,,,,,,,,,,
OCEAN CASINO RESORT,Monthly,9,2020,2020-09,NJ,WilliamHill,none,none,2345835.0,277076.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,4,2019,2019-04,NJ,none,none,none,0.0,245717.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,4,2020,2020-04,NJ,none,none,none,0.0,0.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,8,2019,2019-08,NJ,none,none,none,0.0,527158.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,8,2020,2020-08,NJ,none,none,none,0.0,-82488.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,12,2019,2019-12,NJ,none,none,none,0.0,-406493.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,2,2020,2020-02,NJ,none,none,none,0.0,47143.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,1,2020,2020-01,NJ,none,none,none,0.0,163436.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,7,2020,2020-07,NJ,none,none,none,0.0,-1728.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,6,2019,2019-06,NJ,none,none,none,0.0,34220.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,6,2020,2020-06,NJ,none,none,none,0.0,0.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,3,2019,2019-03,NJ,none,none,none,0.0,85105.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,3,2020,2020-03,NJ,none,none,none,0.0,-93821.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,5,2019,2019-05,NJ,none,none,none,0.0,-12138.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,5,2020,2020-05,NJ,none,none,none,0.0,0.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,11,2019,2019-11,NJ,none,none,none,15.0,51281.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,11,2020,2020-11,NJ,none,none,none,0.0,-1508.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,10,2019,2019-10,NJ,none,none,none,0.0,265320.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,10,2020,2020-10,NJ,none,none,none,0.0,126827.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,9,2019,2019-09,NJ,none,none,none,0.0,340117.0,,,,,,,,,,,,,,,,,,,
RESORTS CASINO HOTEL (DGMB CASINO LLC),Monthly,9,2020,2020-09,NJ,none,none,none,0.0,257292.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,4,2019,2019-04,NJ,DraftKings,BETSTARS,RESORTS,4766701.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,4,2020,2020-04,NJ,DraftKings,BETSTARS,RESORTS,604359.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,8,2018,2018-08,NJ,DraftKings,BETSTARS,RESORTS,990110.3333333335,1319843.666666667,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,8,2019,2019-08,NJ,DraftKings,BETSTARS,RESORTS,6697318.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,8,2020,2020-08,NJ,DraftKings,BETSTARS,RESORTS,10019360.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,12,2018,2018-12,NJ,DraftKings,BETSTARS,RESORTS,6690969.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,12,2019,2019-12,NJ,DraftKings,BETSTARS,RESORTS,9331085.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,2,2019,2019-02,NJ,DraftKings,BETSTARS,RESORTS,3716616.0,1.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,2,2020,2020-02,NJ,DraftKings,BETSTARS,RESORTS,4008234.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,1,2019,2019-01,NJ,DraftKings,BETSTARS,RESORTS,6893983.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,1,2020,2020-01,NJ,DraftKings,BETSTARS,RESORTS,15895379.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,7,2019,2019-07,NJ,DraftKings,BETSTARS,RESORTS,3721550.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,7,2020,2020-07,NJ,DraftKings,BETSTARS,RESORTS,8156371.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,6,2019,2019-06,NJ,DraftKings,BETSTARS,RESORTS,2687946.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,6,2020,2020-06,NJ,DraftKings,BETSTARS,RESORTS,3878994.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,3,2019,2019-03,NJ,DraftKings,BETSTARS,RESORTS,7278126.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,3,2020,2020-03,NJ,DraftKings,BETSTARS,RESORTS,5136690.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,5,2019,2019-05,NJ,DraftKings,BETSTARS,RESORTS,4103394.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,5,2020,2020-05,NJ,DraftKings,BETSTARS,RESORTS,3766305.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,11,2018,2018-11,NJ,DraftKings,BETSTARS,RESORTS,7172171.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,11,2019,2019-11,NJ,DraftKings,BETSTARS,RESORTS,9129869.0,3.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,11,2020,2020-11,NJ,DraftKings,BETSTARS,RESORTS,14646918.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,10,2018,2018-10,NJ,DraftKings,BETSTARS,RESORTS,2031698.0,434251.75,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,10,2019,2019-10,NJ,DraftKings,BETSTARS,RESORTS,10558087.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,10,2020,2020-10,NJ,DraftKings,BETSTARS,RESORTS,14635732.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,9,2018,2018-09,NJ,DraftKings,BETSTARS,RESORTS,3809757.666666666,2171857.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,9,2019,2019-09,NJ,DraftKings,BETSTARS,RESORTS,10721309.0,0.0,,,,,,,,,,,,,,,,,,,
"RESORTS DIGITAL GAMING, LLC",Monthly,9,2020,2020-09,NJ,DraftKings,BETSTARS,RESORTS,4775201.0,0.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,4,2019,2019-04,NJ,WilliamHill,none,none,4378264.5,1718532.5,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,4,2020,2020-04,NJ,WilliamHill,none,none,-585.0,-1335.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,8,2019,2019-08,NJ,WilliamHill,none,none,39638.0,284335.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,8,2020,2020-08,NJ,WilliamHill,none,none,51948.0,32899.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,12,2018,2018-12,NJ,WilliamHill,none,none,2276395.0,1608640.333333333,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,12,2019,2019-12,NJ,WilliamHill,none,none,32958.0,71715.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,2,2019,2019-02,NJ,WilliamHill,none,none,2623990.666666666,309045.66666666674,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,2,2020,2020-02,NJ,WilliamHill,none,none,30558.0,91899.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,1,2019,2019-01,NJ,WilliamHill,none,none,2340764.333333333,699160.3333333335,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,1,2020,2020-01,NJ,WilliamHill,none,none,74379.0,100288.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,7,2019,2019-07,NJ,WilliamHill,none,none,14968.0,111281.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,7,2020,2020-07,NJ,WilliamHill,none,none,38358.0,66793.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,6,2019,2019-06,NJ,WilliamHill,none,none,10329.0,78846.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,6,2020,2020-06,NJ,WilliamHill,none,none,5245.0,-2819.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,3,2019,2019-03,NJ,WilliamHill,none,none,6671721.5,2261504.5,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,3,2020,2020-03,NJ,WilliamHill,none,none,17180.0,42081.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,5,2019,2019-05,NJ,WilliamHill,none,none,2897224.333333333,477177.66666666674,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,5,2020,2020-05,NJ,WilliamHill,none,none,23476.0,-2759.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,11,2018,2018-11,NJ,WilliamHill,none,none,1986403.666666667,1290776.333333333,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,11,2019,2019-11,NJ,WilliamHill,none,none,71721.0,108395.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,11,2020,2020-11,NJ,WilliamHill,none,none,105028.0,498029.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,10,2019,2019-10,NJ,WilliamHill,none,none,40014.0,350230.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,10,2020,2020-10,NJ,WilliamHill,none,none,158692.0,175738.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,9,2019,2019-09,NJ,WilliamHill,none,none,29783.0,170792.0,,,,,,,,,,,,,,,,,,,
Tropicana Casino & Resort,Monthly,9,2020,2020-09,NJ,WilliamHill,none,none,109185.0,223784.0,,,,,,,,,,,,,,,,,,,
HARRAH'S,Monthly,4,2020,2020-04,PA,Caesars,,,-557.0,0.0,28155.0,0.0,0.0,,,,,,,,,,,,,-0.019783342212750844,,,
HARRAH'S,Monthly,8,2020,2020-08,PA,Caesars,,,55060.0,165056.0,1102952.0,2858380.0,1730.0,,,,,,,,,,,,,0.04992057677940654,0.05774459658967667,,
HARRAH'S,Monthly,8,2019,2019-08,PA,Caesars,,,0.0,251296.0,0.0,1879243.0,0.0,,,,,,,,,,,,,,0.1337219295216212,,
HARRAH'S,Monthly,12,2019,2019-12,PA,Caesars,,,0.0,123799.0,0.0,3003962.0,0.0,,,,,,,,,,,,,,0.04121190614262098,,
HARRAH'S,Monthly,2,2020,2020-02,PA,Caesars,,,0.0,-64494.0,0.0,2911391.0,0.0,,,,,,,,,,,,,,-0.02215229764741321,,
HARRAH'S,Monthly,1,2020,2020-01,PA,Caesars,,,0.0,219597.0,0.0,2997474.0,0.0,,,,,,,,,,,,,,0.07326068549718863,,
HARRAH'S,Monthly,7,2020,2020-07,PA,Caesars,,,24839.0,80616.0,249584.0,649960.0,5995.0,,,,,,,,,,,,,0.09952160394897108,0.12403224813834697,,
HARRAH'S,Monthly,7,2019,2019-07,PA,Caesars,,,0.0,186574.0,0.0,1700923.0,0.0,,,,,,,,,,,,,,0.10968985662490306,,
HARRAH'S,Monthly,6,2020,2020-06,PA,Caesars,,,-25.0,782.0,132659.0,44129.0,275.0,,,,,,,,,,,,,-0.0001884531015611455,0.017720773187699698,,
HARRAH'S,Monthly,3,2020,2020-03,PA,Caesars,,,-18075.0,94056.0,139790.0,1016768.0,18141.0,,,,,,,,,,,,,-0.12930109449889118,0.09250487820230377,,
HARRAH'S,Monthly,5,2020,2020-05,PA,Caesars,,,1545.0,0.0,143991.0,0.0,0.0,,,,,,,,,,,,,0.01072983728149676,,,
HARRAH'S,Monthly,11,2020,2020-11,PA,Caesars,,,58141.0,360632.0,1066617.0,2261726.0,13300.0,,,,,,,,,,,,,0.054509725609098676,0.15944990684105856,,
HARRAH'S,Monthly,11,2019,2019-11,PA,Caesars,,,0.0,234355.0,0.0,3042467.0,0.0,,,,,,,,,,,,,,0.07702795133028559,,
HARRAH'S,Monthly,10,2020,2020-10,PA,Caesars,,,66241.0,290840.0,1061095.0,2787890.0,3145.0,,,,,,,,,,,,,0.06242702114325296,0.10432262391988206,,
HARRAH'S,Monthly,10,2019,2019-10,PA,Caesars,,,0.0,277295.0,0.0,2349762.0,0.0,,,,,,,,,,,,,,0.11800982397366201,,
HARRAH'S,Monthly,9,2020,2020-09,PA,Caesars,,,98849.0,209032.0,1326490.0,2839717.0,5374.0,,,,,,,,,,,,,0.07451921989611682,0.0736101519975406,,
HARRAH'S,Monthly,9,2019,2019-09,PA,Caesars,,,0.0,347873.0,0.0,2189454.0,0.0,,,,,,,,,,,,,,0.15888573132844994,,
HOLLYWOOD CASINO,Monthly,4,2020,2020-04,PA,Barstool,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
HOLLYWOOD CASINO,Monthly,8,2020,2020-08,PA,Barstool,,,0.0,185455.0,0.0,2095904.0,0.0,,,,,,,,,,,,,,0.08848449165610639,,
HOLLYWOOD CASINO,Monthly,8,2019,2019-08,PA,Barstool,,,0.0,309171.0,0.0,2055786.0,0.0,,,,,,,,,,,,,,0.15039065350187228,,
HOLLYWOOD CASINO,Monthly,12,2019,2019-12,PA,Barstool,,,0.0,112277.0,0.0,3236537.0,0.0,,,,,,,,,,,,,,0.034690473181675355,,
HOLLYWOOD CASINO,Monthly,2,2020,2020-02,PA,Barstool,,,0.0,-150053.0,0.0,2141897.0,0.0,,,,,,,,,,,,,,-0.07005612314691136,,
HOLLYWOOD CASINO,Monthly,1,2020,2020-01,PA,Barstool,,,0.0,180249.0,0.0,2597979.0,0.0,,,,,,,,,,,,,,0.06938046843334761,,
HOLLYWOOD CASINO,Monthly,7,2020,2020-07,PA,Barstool,,,0.0,98298.0,0.0,822461.0,0.0,,,,,,,,,,,,,,0.1195169132639724,,
HOLLYWOOD CASINO,Monthly,7,2019,2019-07,PA,Barstool,,,0.0,196188.0,0.0,1772466.0,0.0,,,,,,,,,,,,,,0.11068646732856935,,
HOLLYWOOD CASINO,Monthly,6,2020,2020-06,PA,Barstool,,,0.0,-10294.0,0.0,65373.0,0.0,,,,,,,,,,,,,,-0.15746562036314687,,
HOLLYWOOD CASINO,Monthly,3,2020,2020-03,PA,Barstool,,,0.0,53730.0,0.0,571511.0,0.0,,,,,,,,,,,,,,0.09401393848937291,,
HOLLYWOOD CASINO,Monthly,5,2020,2020-05,PA,Barstool,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
HOLLYWOOD CASINO,Monthly,11,2020,2020-11,PA,Barstool,,,3488727.0,295392.0,55656541.0,2149541.0,1099158.0,,,,,,,,,,,,,0.06268314446634404,0.13742096568523235,,
HOLLYWOOD CASINO,Monthly,11,2019,2019-11,PA,Barstool,,,0.0,48520.0,0.0,3769098.0,0.0,,,,,,,,,,,,,,0.012873106509833388,,
HOLLYWOOD CASINO,Monthly,10,2020,2020-10,PA,Barstool,,,2962659.0,461138.0,60991768.0,2810383.0,1818454.0,,,,,,,,,,,,,0.04857473552824375,0.16408368539092358,,
HOLLYWOOD CASINO,Monthly,10,2019,2019-10,PA,Barstool,,,0.0,350083.0,0.0,2958213.0,0.0,,,,,,,,,,,,,,0.11834272920847823,,
HOLLYWOOD CASINO,Monthly,9,2020,2020-09,PA,Barstool,,,-2811635.0,370351.0,29883071.0,2452513.0,2155950.0,,,,,,,,,,,,,-0.09408788675032763,0.15100878160482736,,
HOLLYWOOD CASINO,Monthly,9,2019,2019-09,PA,Barstool,,,0.0,590006.0,0.0,3286460.0,0.0,,,,,,,,,,,,,,0.17952629881392138,,
MEADOWS,Monthly,4,2020,2020-04,PA,DraftKings,,,706589.0,0.0,12591293.0,0.0,108520.0,,,,,,,,,,,,,0.056117270879170233,,,
MEADOWS,Monthly,8,2020,2020-08,PA,DraftKings,,,1156515.0,157006.0,86855018.0,1393526.0,3603500.0,,,,,,,,,,,,,0.013315465549727939,0.11266815258559941,,
MEADOWS,Monthly,8,2019,2019-08,PA,DraftKings,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
MEADOWS,Monthly,12,2019,2019-12,PA,DraftKings,,,732883.0,8851.0,35914751.0,1725371.0,1419434.0,,,,,,,,,,,,,0.020406183520526148,0.005129911190115054,,
MEADOWS,Monthly,2,2020,2020-02,PA,DraftKings,,,1000564.0,66882.0,72323304.0,1449669.0,2371094.0,,,,,,,,,,,,,0.013834600255541422,0.04613604898773444,,
MEADOWS,Monthly,1,2020,2020-01,PA,DraftKings,,,2835089.0,212073.0,58666846.0,1567899.0,2805228.0,,,,,,,,,,,,,0.04832523296036743,0.13525935025151492,,
MEADOWS,Monthly,7,2020,2020-07,PA,DraftKings,,,1839936.0,67454.0,39143578.0,452410.0,1031242.0,,,,,,,,,,,,,0.04700479859046099,0.1490992683627683,,
MEADOWS,Monthly,7,2019,2019-07,PA,DraftKings,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
MEADOWS,Monthly,6,2020,2020-06,PA,DraftKings,,,1366999.0,-19900.0,24991855.0,75020.0,418564.0,,,,,,,,,,,,,0.05469778053689892,-0.26526259664089574,,
MEADOWS,Monthly,3,2020,2020-03,PA,DraftKings,,,1524777.0,-52736.0,28629146.0,575035.0,649440.0,,,,,,,,,,,,,0.053259604739868946,-0.09170920030954638,,
MEADOWS,Monthly,5,2020,2020-05,PA,DraftKings,,,908635.0,0.0,21766739.0,0.0,400679.0,,,,,,,,,,,,,0.041744195122659394,,,
MEADOWS,Monthly,11,2020,2020-11,PA,DraftKings,,,6887440.0,287319.0,109886617.0,2659505.0,1676269.0,,,,,,,,,,,,,0.06267769622937797,0.10803476586808447,,
MEADOWS,Monthly,11,2019,2019-11,PA,DraftKings,,,1051662.0,349909.0,16247801.0,1817335.0,582598.0,,,,,,,,,,,,,0.06472642051684409,0.19253962533049768,,
MEADOWS,Monthly,10,2020,2020-10,PA,DraftKings,,,6471318.0,376391.0,121026099.0,2372151.0,2315951.0,,,,,,,,,,,,,0.0534704336789373,0.15867075915487674,,
MEADOWS,Monthly,10,2019,2019-10,PA,DraftKings,,,0.0,178682.0,0.0,773178.0,0.0,,,,,,,,,,,,,,0.2311007297155377,,
MEADOWS,Monthly,9,2020,2020-09,PA,DraftKings,,,-1186054.0,265874.0,116503059.0,2287709.0,2303613.0,,,,,,,,,,,,,-0.01018045371667022,0.11621845260913866,,
MEADOWS,Monthly,9,2019,2019-09,PA,DraftKings,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
MOHEGAN,Monthly,4,2020,2020-04,PA,Unibet,,,14362.0,0.0,92521.0,0.0,23821.0,,,,,,,,,,,,,0.15522962354492495,,,
MOHEGAN,Monthly,8,2020,2020-08,PA,Unibet,,,156051.0,79292.0,4806580.0,1325652.0,767163.0,,,,,,,,,,,,,0.032466119361375445,0.0598135860693455,,
MOHEGAN,Monthly,8,2019,2019-08,PA,Unibet,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
MOHEGAN,Monthly,12,2019,2019-12,PA,Unibet,,,-31744.0,257956.0,6059740.0,2611727.0,131475.0,,,,,,,,,,,,,-0.005238508582876493,0.09876836284956277,,
