name,Line_Item,figures,Period_Type,Period,Year,Report,State,url_1,index1,figure_type
PRESQUE ISLE,State Tax Due (34%),15459,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,182,Total Sports Wagering
PRESQUE ISLE,Local Share Assessment (2%),909,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,183,Total Sports Wagering
PRESQUE ISLE,Retail Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,184,not_figure
PRESQUE ISLE,Handle*,162781,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,185,Retail Sports Wagering
PRESQUE ISLE,Gross Revenue (Taxable),45469,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,186,Retail Sports Wagering
PRESQUE ISLE,State Tax Due (34%) ,15459,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,187,Retail Sports Wagering
PRESQUE ISLE,Local Share Assessment (2%),909,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,188,Retail Sports Wagering
PRESQUE ISLE,Online Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,189,not_figure
PRESQUE ISLE,Handle*,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,190,Online Sports Wagering
PRESQUE ISLE,Revenue,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,191,Online Sports Wagering
PRESQUE ISLE,Promotional Credits,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,192,Online Sports Wagering
PRESQUE ISLE,Gross Revenue (Taxable),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,193,Online Sports Wagering
PRESQUE ISLE,State Tax Due (34%) ,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,194,Online Sports Wagering
PRESQUE ISLE,Local Share Assessment (2%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,195,Online Sports Wagering
PRESQUE ISLE,,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,196,not_figure
PRESQUE ISLE,,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,197,not_figure
MOUNT AIRY,MOUNT AIRY,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,198,not_figure
MOUNT AIRY,Total Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,199,not_figure
MOUNT AIRY,Handle*,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,200,Total Sports Wagering
MOUNT AIRY,Revenue,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,201,Total Sports Wagering
MOUNT AIRY,Promotional Credits,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,202,Total Sports Wagering
MOUNT AIRY,Gross Revenue (Taxable),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,203,Total Sports Wagering
MOUNT AIRY,State Tax Due (34%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,204,Total Sports Wagering
MOUNT AIRY,Local Share Assessment (2%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,205,Total Sports Wagering
MOUNT AIRY,Retail Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,206,not_figure
MOUNT AIRY,Handle*,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,207,Retail Sports Wagering
MOUNT AIRY,Gross Revenue (Taxable),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,208,Retail Sports Wagering
MOUNT AIRY,State Tax Due (34%) ,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,209,Retail Sports Wagering
MOUNT AIRY,Local Share Assessment (2%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,210,Retail Sports Wagering
MOUNT AIRY,Online Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,211,not_figure
MOUNT AIRY,Handle*,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,212,Online Sports Wagering
MOUNT AIRY,Revenue,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,213,Online Sports Wagering
MOUNT AIRY,Promotional Credits,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,214,Online Sports Wagering
MOUNT AIRY,Gross Revenue (Taxable),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,215,Online Sports Wagering
MOUNT AIRY,State Tax Due (34%) ,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,216,Online Sports Wagering
MOUNT AIRY,Local Share Assessment (2%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,217,Online Sports Wagering
MOUNT AIRY,,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,218,not_figure
MOUNT AIRY,,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mt. Airy-FOX Bet,219,not_figure
MOHEGAN,MOHEGAN,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,220,not_figure
MOHEGAN,Total Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,221,not_figure
MOHEGAN,Handle*,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,222,Total Sports Wagering
MOHEGAN,Revenue,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,223,Total Sports Wagering
MOHEGAN,Promotional Credits,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,224,Total Sports Wagering
MOHEGAN,Gross Revenue (Taxable),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,225,Total Sports Wagering
MOHEGAN,State Tax Due (34%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,226,Total Sports Wagering
MOHEGAN,Local Share Assessment (2%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,227,Total Sports Wagering
MOHEGAN,Retail Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,228,not_figure
MOHEGAN,Handle*,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,229,Retail Sports Wagering
MOHEGAN,Gross Revenue (Taxable),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,230,Retail Sports Wagering
MOHEGAN,State Tax Due (34%) ,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,231,Retail Sports Wagering
MOHEGAN,Local Share Assessment (2%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,232,Retail Sports Wagering
MOHEGAN,Online Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,233,not_figure
MOHEGAN,Handle*,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,234,Online Sports Wagering
MOHEGAN,Revenue,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,235,Online Sports Wagering
MOHEGAN,Promotional Credits,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,236,Online Sports Wagering
MOHEGAN,Gross Revenue (Taxable),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,237,Online Sports Wagering
MOHEGAN,State Tax Due (34%) ,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,238,Online Sports Wagering
MOHEGAN,Local Share Assessment (2%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,239,Online Sports Wagering
MOHEGAN,,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,240,not_figure
MOHEGAN,,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Mohegan Sun-Unibet,241,not_figure
MEADOWS,MEADOWS,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,242,not_figure
MEADOWS,Total Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,243,not_figure
MEADOWS,Handle*,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,244,Total Sports Wagering
MEADOWS,Revenue,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,245,Total Sports Wagering
MEADOWS,Promotional Credits,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,246,Total Sports Wagering
MEADOWS,Gross Revenue (Taxable),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,247,Total Sports Wagering
MEADOWS,State Tax Due (34%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,248,Total Sports Wagering
MEADOWS,Local Share Assessment (2%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,249,Total Sports Wagering
MEADOWS,Retail Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,250,not_figure
MEADOWS,Handle*,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,251,Retail Sports Wagering
MEADOWS,Gross Revenue (Taxable),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,252,Retail Sports Wagering
MEADOWS,State Tax Due (34%) ,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,253,Retail Sports Wagering
MEADOWS,Local Share Assessment (2%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,254,Retail Sports Wagering
MEADOWS,Online Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,255,not_figure
MEADOWS,Handle*,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,256,Online Sports Wagering
MEADOWS,Revenue,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,257,Online Sports Wagering
MEADOWS,Promotional Credits,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,258,Online Sports Wagering
MEADOWS,Gross Revenue (Taxable),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,259,Online Sports Wagering
MEADOWS,State Tax Due (34%) ,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,260,Online Sports Wagering
MEADOWS,Local Share Assessment (2%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,261,Online Sports Wagering
MEADOWS,,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,262,not_figure
MEADOWS,,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,Meadows-DraftKings,263,not_figure
MOHEGAN - LEHIGH VALLEY,MOHEGAN - LEHIGH VALLEY,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,264,not_figure
MOHEGAN - LEHIGH VALLEY,Total Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,265,not_figure
MOHEGAN - LEHIGH VALLEY,Handle*,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,266,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Revenue,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,267,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Promotional Credits,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,268,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Gross Revenue (Taxable),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,269,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,State Tax Due (34%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,270,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Local Share Assessment (2%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,271,Total Sports Wagering
MOHEGAN - LEHIGH VALLEY,Retail Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,272,not_figure
MOHEGAN - LEHIGH VALLEY,Handle*,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,273,Retail Sports Wagering
MOHEGAN - LEHIGH VALLEY,Gross Revenue (Taxable),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,274,Retail Sports Wagering
MOHEGAN - LEHIGH VALLEY,State Tax Due (34%) ,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,275,Retail Sports Wagering
MOHEGAN - LEHIGH VALLEY,Local Share Assessment (2%),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,276,Retail Sports Wagering
MOHEGAN - LEHIGH VALLEY,Online Sports Wagering,,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,277,not_figure
MOHEGAN - LEHIGH VALLEY,Handle*,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,278,Online Sports Wagering
MOHEGAN - LEHIGH VALLEY,Revenue,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,279,Online Sports Wagering
MOHEGAN - LEHIGH VALLEY,Promotional Credits,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,280,Online Sports Wagering
MOHEGAN - LEHIGH VALLEY,Gross Revenue (Taxable),0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,281,Online Sports Wagering
MOHEGAN - LEHIGH VALLEY,State Tax Due (34%) ,0,Monthly,Jul,2019,MONTHLY Sports Wagering Report,PA,none,282,Online Sports Wagering
HOLLYWOOD CASINO,HOLLYWOOD CASINO,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,283,Online Sports Wagering
HOLLYWOOD CASINO,Total Sports Wagering,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,284,not_figure
HOLLYWOOD CASINO,Handle*,2055786,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,285,Total Sports Wagering
HOLLYWOOD CASINO,Revenue,309171,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,286,Total Sports Wagering
HOLLYWOOD CASINO,Promotional Credits,0,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,287,Total Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),309171,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,288,Total Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),105118,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,289,Total Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),6183,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,290,Total Sports Wagering
HOLLYWOOD CASINO,Retail Sports Wagering,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,291,not_figure
HOLLYWOOD CASINO,Handle*,2055786,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,292,Retail Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),309171,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,293,Retail Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),105118,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,294,Retail Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),6183,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,295,Retail Sports Wagering
HOLLYWOOD CASINO,Online Sports Wagering,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,296,not_figure
HOLLYWOOD CASINO,Handle*,0,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,297,Online Sports Wagering
HOLLYWOOD CASINO,Revenue,0,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,298,Online Sports Wagering
HOLLYWOOD CASINO,Promotional Credits,0,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,299,Online Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),0,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,300,Online Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),0,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,301,Online Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),0,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,302,Online Sports Wagering
HOLLYWOOD CASINO,,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,303,not_figure
HOLLYWOOD CASINO,,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,Barstool,304,not_figure
RIVERS - PITTSBURGH,RIVERS - PITTSBURGH,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,305,not_figure
RIVERS - PITTSBURGH,Total Sports Wagering,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,306,not_figure
RIVERS - PITTSBURGH,Handle*,21762952,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,307,Total Sports Wagering
RIVERS - PITTSBURGH,Revenue,1657320,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,308,Total Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,1444805,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,309,Total Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),212515,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,310,Total Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),72255,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,311,Total Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),4250,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,312,Total Sports Wagering
RIVERS - PITTSBURGH,Retail Sports Wagering,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,313,not_figure
RIVERS - PITTSBURGH,Handle*,4885322,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,314,Retail Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),631012,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,315,Retail Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),214544,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,316,Retail Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),12620,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,317,Retail Sports Wagering
RIVERS - PITTSBURGH,Online Sports Wagering,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,318,not_figure
RIVERS - PITTSBURGH,Handle*,16877630,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,319,Online Sports Wagering
RIVERS - PITTSBURGH,Revenue,1026308,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,320,Online Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,1444805,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,321,Online Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),-418497,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,322,Online Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),-142289,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,323,Online Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),-8370,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,324,Online Sports Wagering
RIVERS - PITTSBURGH,,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,325,not_figure
RIVERS - PITTSBURGH,,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,BetRivers,326,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,327,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Total Sports Wagering,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,328,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,30390890,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,329,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,2540337,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,330,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,1308279,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,331,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),1232058,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,332,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%),418900,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,333,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),24641,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,334,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Retail Sports Wagering,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,335,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,5367057,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,336,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),816768,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,337,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,277701,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,338,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),16335,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,339,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Online Sports Wagering,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,340,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,25023833,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,341,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,1723569,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,342,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,1308279,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,343,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),415290,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,344,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,141199,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,345,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),8306,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,346,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,,Monthly,Aug,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,347,not_figure
